gene,transcript,contrast,estimate,SE,df,t.ratio,p.value
FBgn0025637,FBtr0070125,control - up,-0.158084503843363,0.0482634923958914,406,-3.27544684389273,0.0311657298720575
FBgn0028325,FBtr0070708,control - up,0.214501518662432,0.0524461278623528,406,4.08994004715468,0.00169817862879007
FBgn0029878,FBtr0331600,control - up,0.188344402115207,0.029825799536167,270,6.31481485975987,1.65787461536837e-08
FBgn0035207,FBtr0072671,control - up,0.210055531427461,0.0468413316106813,406,4.48440563503454,0.000324208065283993
FBgn0031051,FBtr0074759,control - up,-0.0980741799884906,0.0305765987695713,270,-3.20749147828994,0.0185672737047821
FBgn0037383,FBtr0078666,control - up,-0.143667521507295,0.0415902562841561,270,-3.4543552827787,0.00832493432980363
FBgn0041789,FBtr0081213,control - up,0.309599955139973,0.0802552144678479,406,3.85769270187429,0.00418879762484836
FBgn0004666,FBtr0082711,control - up,0.739675766999036,0.211761538933874,406,3.49296558158285,0.0154027809093795
FBgn0053100,FBtr0084587,control - up,-0.144299281176073,0.0369538104983261,406,-3.90485525660768,0.00350281669101926
FBgn0033010,FBtr0086080,control - up,0.315360190191481,0.0706911565643365,270,4.46109818424698,0.000172903789552259
FBgn0265137,FBtr0086205,control - up,1.45060328935158,0.283342228377357,1222,5.11961558874897,0.000118072927645763
FBgn0004512,FBtr0087801,control - up,0.327412097519891,0.0875151477558728,270,3.74120487613437,0.00303594316883171
FBgn0039889,FBtr0089153,control - up,0.139634784097223,0.0384140706688218,406,3.63499055596197,0.00943949441103964
FBgn0000464,FBtr0331240,control - up,0.301400700182613,0.0791766765585305,406,3.80668541903,0.0050693175011266
FBgn0000464,FBtr0331242,control - up,0.317044304432084,0.0805694142930516,406,3.93504541660081,0.00312010278761587
FBgn0267861,FBtr0113831,control - up,0.220712667083632,0.056679465772428,406,3.89404988342355,0.00365007611128032
FBgn0265140,FBtr0301499,control - up,0.204429196525332,0.0530749877160695,270,3.85170501817068,0.00201558574020422
FBgn0265042,FBtr0336476,control - up,1.4184627149054,0.280125817772092,814,5.06366291471018,7.45970141878827e-05
FBgn0028862,FBtr0336860,control - up,0.291716841050284,0.0616903902231919,270,4.72872419828876,5.3240928788223e-05
